patient_id,slide_id,x,y,feat_path
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,35405,45787,data\brca\features\TCGA-S3-A6ZH\000071.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,46023,37050,data\brca\features\TCGA-S3-A6ZH\000072.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,25513,19498,data\brca\features\TCGA-S3-A6ZH\000073.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,3690,3667,data\brca\features\TCGA-S3-A6ZH\000074.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,4930,14237,data\brca\features\TCGA-S3-A6ZH\000075.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,13365,25551,data\brca\features\TCGA-S3-A6ZH\000076.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,18721,41206,data\brca\features\TCGA-S3-A6ZH\000077.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,27197,1290,data\brca\features\TCGA-S3-A6ZH\000078.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,9488,37278,data\brca\features\TCGA-S3-A6ZH\000079.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,18795,45035,data\brca\features\TCGA-S3-A6ZH\000080.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,36366,32990,data\brca\features\TCGA-S3-A6ZH\000081.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,7881,7257,data\brca\features\TCGA-S3-A6ZH\000082.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,45331,7432,data\brca\features\TCGA-S3-A6ZH\000083.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,3751,6032,data\brca\features\TCGA-S3-A6ZH\000084.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,8311,38532,data\brca\features\TCGA-S3-A6ZH\000085.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,25630,21578,data\brca\features\TCGA-S3-A6ZH\000086.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,9375,18270,data\brca\features\TCGA-S3-A6ZH\000087.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,36150,23203,data\brca\features\TCGA-S3-A6ZH\000088.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,2845,46957,data\brca\features\TCGA-S3-A6ZH\000089.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,41771,3753,data\brca\features\TCGA-S3-A6ZH\000090.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,14822,26757,data\brca\features\TCGA-S3-A6ZH\000091.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,22746,38691,data\brca\features\TCGA-S3-A6ZH\000092.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,29545,5735,data\brca\features\TCGA-S3-A6ZH\000093.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,32124,9801,data\brca\features\TCGA-S3-A6ZH\000094.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,49075,9248,data\brca\features\TCGA-S3-A6ZH\000095.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,49125,40480,data\brca\features\TCGA-S3-A6ZH\000096.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,48523,35166,data\brca\features\TCGA-S3-A6ZH\000097.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,48861,20914,data\brca\features\TCGA-S3-A6ZH\000098.npy
TCGA-S3-A6ZH,TCGA-S3-A6ZH-01Z-00-DX1,41739,32550,data\brca\features\TCGA-S3-A6ZH\000099.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,37745,15011,data\brca\features\TCGA-E9-A1R2\000000.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,22628,36173,data\brca\features\TCGA-E9-A1R2\000001.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,5869,5454,data\brca\features\TCGA-E9-A1R2\000002.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,47607,9711,data\brca\features\TCGA-E9-A1R2\000003.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,5713,316,data\brca\features\TCGA-E9-A1R2\000004.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,37457,16539,data\brca\features\TCGA-E9-A1R2\000005.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38042,14565,data\brca\features\TCGA-E9-A1R2\000006.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,914,42551,data\brca\features\TCGA-E9-A1R2\000007.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,1178,37117,data\brca\features\TCGA-E9-A1R2\000008.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,1415,49311,data\brca\features\TCGA-E9-A1R2\000009.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38408,29731,data\brca\features\TCGA-E9-A1R2\000010.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,29072,23605,data\brca\features\TCGA-E9-A1R2\000011.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,4650,27135,data\brca\features\TCGA-E9-A1R2\000012.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,12035,25985,data\brca\features\TCGA-E9-A1R2\000013.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,2850,18302,data\brca\features\TCGA-E9-A1R2\000014.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,6492,14893,data\brca\features\TCGA-E9-A1R2\000015.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,48090,46084,data\brca\features\TCGA-E9-A1R2\000016.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,41208,21388,data\brca\features\TCGA-E9-A1R2\000017.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,206,15081,data\brca\features\TCGA-E9-A1R2\000018.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,31020,25590,data\brca\features\TCGA-E9-A1R2\000019.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21212,12670,data\brca\features\TCGA-E9-A1R2\000020.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,15854,37606,data\brca\features\TCGA-E9-A1R2\000021.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,12200,31906,data\brca\features\TCGA-E9-A1R2\000022.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,20558,21444,data\brca\features\TCGA-E9-A1R2\000023.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,6211,11447,data\brca\features\TCGA-E9-A1R2\000024.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,42029,31110,data\brca\features\TCGA-E9-A1R2\000025.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,24571,26415,data\brca\features\TCGA-E9-A1R2\000026.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,42834,37840,data\brca\features\TCGA-E9-A1R2\000027.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,45576,48685,data\brca\features\TCGA-E9-A1R2\000028.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,5612,3038,data\brca\features\TCGA-E9-A1R2\000029.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,3519,10724,data\brca\features\TCGA-E9-A1R2\000030.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,18615,7849,data\brca\features\TCGA-E9-A1R2\000031.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,17400,22313,data\brca\features\TCGA-E9-A1R2\000032.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,34682,6680,data\brca\features\TCGA-E9-A1R2\000033.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,35995,33193,data\brca\features\TCGA-E9-A1R2\000034.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,40545,11104,data\brca\features\TCGA-E9-A1R2\000035.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,41065,44355,data\brca\features\TCGA-E9-A1R2\000036.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38657,37093,data\brca\features\TCGA-E9-A1R2\000037.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,16792,13479,data\brca\features\TCGA-E9-A1R2\000038.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,26784,9685,data\brca\features\TCGA-E9-A1R2\000039.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,23223,26898,data\brca\features\TCGA-E9-A1R2\000040.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,9171,37932,data\brca\features\TCGA-E9-A1R2\000041.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,3617,49127,data\brca\features\TCGA-E9-A1R2\000042.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38369,5770,data\brca\features\TCGA-E9-A1R2\000043.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,22065,23653,data\brca\features\TCGA-E9-A1R2\000044.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,1482,8727,data\brca\features\TCGA-E9-A1R2\000045.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,28539,13467,data\brca\features\TCGA-E9-A1R2\000046.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,26103,14401,data\brca\features\TCGA-E9-A1R2\000047.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,5617,8564,data\brca\features\TCGA-E9-A1R2\000048.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,16807,20255,data\brca\features\TCGA-E9-A1R2\000049.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21188,16559,data\brca\features\TCGA-E9-A1R2\000050.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21530,44400,data\brca\features\TCGA-E9-A1R2\000051.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,6405,44727,data\brca\features\TCGA-E9-A1R2\000052.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,29843,38203,data\brca\features\TCGA-E9-A1R2\000053.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,27034,14612,data\brca\features\TCGA-E9-A1R2\000054.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,33621,32152,data\brca\features\TCGA-E9-A1R2\000055.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,9027,30592,data\brca\features\TCGA-E9-A1R2\000056.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,23894,11788,data\brca\features\TCGA-E9-A1R2\000057.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,37818,40748,data\brca\features\TCGA-E9-A1R2\000058.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,35502,40984,data\brca\features\TCGA-E9-A1R2\000059.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,4335,30116,data\brca\features\TCGA-E9-A1R2\000060.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,35933,45004,data\brca\features\TCGA-E9-A1R2\000061.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,14237,14764,data\brca\features\TCGA-E9-A1R2\000062.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,15617,45593,data\brca\features\TCGA-E9-A1R2\000063.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,16043,26243,data\brca\features\TCGA-E9-A1R2\000064.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,941,2431,data\brca\features\TCGA-E9-A1R2\000065.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38551,14746,data\brca\features\TCGA-E9-A1R2\000066.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38554,42652,data\brca\features\TCGA-E9-A1R2\000067.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21475,5509,data\brca\features\TCGA-E9-A1R2\000068.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,40738,17585,data\brca\features\TCGA-E9-A1R2\000069.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,15450,28445,data\brca\features\TCGA-E9-A1R2\000070.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,47040,5312,data\brca\features\TCGA-E9-A1R2\000071.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,23365,48943,data\brca\features\TCGA-E9-A1R2\000072.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,11954,32026,data\brca\features\TCGA-E9-A1R2\000073.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21336,12416,data\brca\features\TCGA-E9-A1R2\000074.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,37523,13008,data\brca\features\TCGA-E9-A1R2\000075.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,43846,7547,data\brca\features\TCGA-E9-A1R2\000076.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,29998,28460,data\brca\features\TCGA-E9-A1R2\000077.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,38574,6194,data\brca\features\TCGA-E9-A1R2\000078.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,24095,3140,data\brca\features\TCGA-E9-A1R2\000079.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,8272,45643,data\brca\features\TCGA-E9-A1R2\000080.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,43322,28067,data\brca\features\TCGA-E9-A1R2\000081.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,22421,8168,data\brca\features\TCGA-E9-A1R2\000082.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,43013,35693,data\brca\features\TCGA-E9-A1R2\000083.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,20223,6950,data\brca\features\TCGA-E9-A1R2\000084.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,42372,1116,data\brca\features\TCGA-E9-A1R2\000085.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,3254,48489,data\brca\features\TCGA-E9-A1R2\000086.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,45583,13266,data\brca\features\TCGA-E9-A1R2\000087.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,17988,14023,data\brca\features\TCGA-E9-A1R2\000088.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,35474,48070,data\brca\features\TCGA-E9-A1R2\000089.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,16420,36188,data\brca\features\TCGA-E9-A1R2\000090.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,30735,7958,data\brca\features\TCGA-E9-A1R2\000091.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,8680,8385,data\brca\features\TCGA-E9-A1R2\000092.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,11837,18625,data\brca\features\TCGA-E9-A1R2\000093.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,33090,27222,data\brca\features\TCGA-E9-A1R2\000094.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,25062,6016,data\brca\features\TCGA-E9-A1R2\000095.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,21003,40432,data\brca\features\TCGA-E9-A1R2\000096.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,5451,47203,data\brca\features\TCGA-E9-A1R2\000097.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,32095,9345,data\brca\features\TCGA-E9-A1R2\000098.npy
TCGA-E9-A1R2,TCGA-E9-A1R2-01Z-00-DX1,2071,45442,data\brca\features\TCGA-E9-A1R2\000099.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,23751,143,data\brca\features\TCGA-EW-A6SD\000000.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,17907,17205,data\brca\features\TCGA-EW-A6SD\000001.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,41126,26354,data\brca\features\TCGA-EW-A6SD\000002.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,49100,36701,data\brca\features\TCGA-EW-A6SD\000003.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,32506,23406,data\brca\features\TCGA-EW-A6SD\000004.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,42893,4571,data\brca\features\TCGA-EW-A6SD\000005.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,25171,49839,data\brca\features\TCGA-EW-A6SD\000006.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,4432,16308,data\brca\features\TCGA-EW-A6SD\000007.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,8455,1573,data\brca\features\TCGA-EW-A6SD\000008.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,7706,625,data\brca\features\TCGA-EW-A6SD\000009.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,25659,26147,data\brca\features\TCGA-EW-A6SD\000010.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,43738,47029,data\brca\features\TCGA-EW-A6SD\000011.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,12997,17347,data\brca\features\TCGA-EW-A6SD\000012.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,4381,5823,data\brca\features\TCGA-EW-A6SD\000013.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,13900,43639,data\brca\features\TCGA-EW-A6SD\000014.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,30358,23455,data\brca\features\TCGA-EW-A6SD\000015.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,40412,39384,data\brca\features\TCGA-EW-A6SD\000016.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,39868,48458,data\brca\features\TCGA-EW-A6SD\000017.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,49592,2458,data\brca\features\TCGA-EW-A6SD\000018.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,5725,2566,data\brca\features\TCGA-EW-A6SD\000019.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,43397,15026,data\brca\features\TCGA-EW-A6SD\000020.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,8462,1608,data\brca\features\TCGA-EW-A6SD\000021.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,12568,48985,data\brca\features\TCGA-EW-A6SD\000022.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,24409,9377,data\brca\features\TCGA-EW-A6SD\000023.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,14827,23684,data\brca\features\TCGA-EW-A6SD\000024.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,21830,31264,data\brca\features\TCGA-EW-A6SD\000025.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,2310,1328,data\brca\features\TCGA-EW-A6SD\000026.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,37445,11850,data\brca\features\TCGA-EW-A6SD\000027.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,285,15326,data\brca\features\TCGA-EW-A6SD\000028.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,6293,48277,data\brca\features\TCGA-EW-A6SD\000029.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,44611,2132,data\brca\features\TCGA-EW-A6SD\000030.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,18103,9082,data\brca\features\TCGA-EW-A6SD\000031.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,16307,22207,data\brca\features\TCGA-EW-A6SD\000032.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,16908,3946,data\brca\features\TCGA-EW-A6SD\000033.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,30718,47504,data\brca\features\TCGA-EW-A6SD\000034.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,25745,40002,data\brca\features\TCGA-EW-A6SD\000035.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,42333,33536,data\brca\features\TCGA-EW-A6SD\000036.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,9148,18222,data\brca\features\TCGA-EW-A6SD\000037.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,37007,23956,data\brca\features\TCGA-EW-A6SD\000038.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,37082,28533,data\brca\features\TCGA-EW-A6SD\000039.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,34638,37396,data\brca\features\TCGA-EW-A6SD\000040.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,16279,37590,data\brca\features\TCGA-EW-A6SD\000041.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,35930,18801,data\brca\features\TCGA-EW-A6SD\000042.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,39779,29231,data\brca\features\TCGA-EW-A6SD\000043.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,12204,14789,data\brca\features\TCGA-EW-A6SD\000044.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,7588,30143,data\brca\features\TCGA-EW-A6SD\000045.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,30452,32961,data\brca\features\TCGA-EW-A6SD\000046.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,944,33487,data\brca\features\TCGA-EW-A6SD\000047.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,35876,29458,data\brca\features\TCGA-EW-A6SD\000048.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,30221,7563,data\brca\features\TCGA-EW-A6SD\000049.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,4837,12426,data\brca\features\TCGA-EW-A6SD\000050.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,41896,4016,data\brca\features\TCGA-EW-A6SD\000051.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,47039,44481,data\brca\features\TCGA-EW-A6SD\000052.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,1755,5051,data\brca\features\TCGA-EW-A6SD\000053.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,34237,41146,data\brca\features\TCGA-EW-A6SD\000054.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,47960,36252,data\brca\features\TCGA-EW-A6SD\000055.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,20353,19838,data\brca\features\TCGA-EW-A6SD\000056.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,18934,2759,data\brca\features\TCGA-EW-A6SD\000057.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,14336,21300,data\brca\features\TCGA-EW-A6SD\000058.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,40413,45851,data\brca\features\TCGA-EW-A6SD\000059.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,38332,9436,data\brca\features\TCGA-EW-A6SD\000060.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,10307,36708,data\brca\features\TCGA-EW-A6SD\000061.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,13413,36764,data\brca\features\TCGA-EW-A6SD\000062.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,40245,35552,data\brca\features\TCGA-EW-A6SD\000063.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,49633,28447,data\brca\features\TCGA-EW-A6SD\000064.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,43652,36938,data\brca\features\TCGA-EW-A6SD\000065.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,38158,6071,data\brca\features\TCGA-EW-A6SD\000066.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,24920,36587,data\brca\features\TCGA-EW-A6SD\000067.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,34191,12476,data\brca\features\TCGA-EW-A6SD\000068.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,10556,14223,data\brca\features\TCGA-EW-A6SD\000069.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,15874,2192,data\brca\features\TCGA-EW-A6SD\000070.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,31782,49731,data\brca\features\TCGA-EW-A6SD\000071.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,32406,24798,data\brca\features\TCGA-EW-A6SD\000072.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,7198,8853,data\brca\features\TCGA-EW-A6SD\000073.npy
TCGA-EW-A6SD,TCGA-EW-A6SD-01Z-00-DX1,28355,10623,data\brca\features\TCGA-EW-A6SD\000074.npy
